appId,ml_score,sampled_language,manual_label
co.tinybit.heartbreaking.story.breakup,0.04627433146,tr,N
com.atesvesu.twoplayergames,0.102127133,tr,N
com.tutotoons.app.hannahshighschoolsummercrush.free,0.00682454154,tr,N
com.nttsolmare.game.android.shef,0.01020931853,tr,N
com.ilkrmshn.mesajlar,0.2816887353,tr,N
com.uygulamaevreni.cumamesajlari,0.002546078616,tr,N
com.kryptow.bookread,0.2354801606,tr,N
com.kindmeetcom.coms,0.2476372939,tr,N
com.sevgiliarabul.yasakask,0.1541949792,tr,N
codium.unfollowers.followers,0.2441034219,tr,N
com.playcus.findthedifferences2,0.001317770082,tr,N
com.kidsgames.spotit.finddifferences,0.0001876733748,tr,N
com.blackout.diff,0.0686706926,tr,N
com.music.sound.speaker.volume.booster.equalizer,0.03219610879,tr,N
com.wTurkceTelegramUnofficial_8601577,0.1930319833,tr,N
com.andromo.dev626560.app725028,0.3374196997,tr,N
com.nebulasoftware.nedirnedemek,0.2754222789,tr,N
com.fatcat.WeddingLoveStory,0.06780020455,tr,N
com.voice.message.sender.write.sms.by.voice,0.01655139082,tr,N
com.trtcocuk.egeilegagatangram,0.1553139622,tr,N
trendyol.com,0.01815203363,tr,N
com.appvoy.storystalker,0.323852679,tr,N
com.google.android.accessibility.soundamplifier,0.2113709808,tr,N
com.snapchat.android,0.08351851618,tr,N
jp.sugarapps.situationkareshi,0.2507227963,tr,N
com.rihannabestsongs.hitsongswithoutinternet,0.02408805949,tr,N
com.miruker.qcontact,0.2706340206,tr,N
com.qcleaner,0.02164546569,tr,N
com.dogusdigital.puhutv,0.1603129973,tr,N
aegean.secretnotepad,0.3172263576,tr,N
com.popularapp.periodcalendar,0.03235895425,tr,N
tk.yunus.worldcameras,0.3028854411,tr,N
tr.com.beyaztv.android,0.1788699045,tr,N
pedometer.pacer.counter,0.03038906249,tr,N
com.goxiz.booster.phone.clean.memory.ram,0.3566705652,tr,N
com.nag.virtual.mom.newborn.baby.familygames,0.190927402,tr,N
nu.nav.bar,0.1058146816,tr,N
com.microsoft.office.excel,0.01573802002,tr,N
com.kksal55.sifali_bitkiler,0.2635139298,tr,N
com.superhearing.earspeaker,0.2680691363,tr,N
net.kurdsotfs.ravanshenasizanashuyi,0.3903905835,tr,N
com.kuma.smartnotify,0.2843790906,tr,N
com.discipleskies.satellitecheck,0.2653960917,tr,N
il.talent.parking,0.01998182796,tr,N
com.mapfactor.navigator,0.05485595624,tr,N
com.droid.caller.id.phone.number.location,0.02893426643,tr,N
com.ekaisar.android.eb,0.1136265282,tr,N
com.jkfantasy.gpsmapcamera,0.07665607767,tr,N
com.mail.conkret,0.01340592585,tr,N
com.simplemobiletools.smsmessenger,0.2522835885,tr,N
com.qaqee.safemessage,0.03882368992,tr,N
com.mail2world,0.009985904042,tr,N
ru.mail.mailapp,0.112375623,tr,N
com.androidbull.incognito.browser,0.04616780367,tr,N
com.ssoft.email.outlook.mail.hotmail.mailbox,0.1741334588,tr,N
tr.gov.eba.hesap,0.296583505,tr,N
us.mathlab.android,0.3885340309,th,N
com.phuongpn.whousemywifi.networkscanner.pro,0.3879877678,th,N
com.pink.promax.controlcenter,0.3707100231,th,N
com.netigen.bestmirror,0.3693037047,th,N
softnator.mobilelocationtrackermap,0.3585962962,th,Y
com.mesenger.imessage.message.os13,0.3574865179,th,N
com.tyou.nvyou,0.3554330206,th,N
com.mindzone.kkcardsinfo,0.3509677964,th,N
com.facebook.analytics,0.3505137759,th,N
nypenguin.rabbitcalc,0.3496504475,th,N
com.policelocations,0.3421830332,th,N
com.qrmango.promptpay,0.338844083,th,N
co.kr.sonky.mirror,0.3362110488,th,N
com.keyboardcrumbs.haclient,0.3353046456,th,N
com.spynet.camon,0.3325464342,th,Y
th.co.ninenet.yourqr,0.3271162157,th,N
com.heyemoji.onemms.theme.os12theme,0.3268729138,th,N
com.geoffsgames.hacker,0.3244852268,th,N
unlock.password.applicationmaster.Unlock_any_phone,0.3242492219,th,N
com.vecturagames.android.app.gpxviewer.pro,0.3113143136,th,N
air.jp.ne.hap.purin,0.3110786071,th,N
com.lwfd.invitemore,0.30658125,th,N
com.frommcpedl.mcpeitems,0.3042414319,th,N
us.Smarky.MetalDetector,0.3042225665,th,N
com.highway.traffic,0.301061462,th,N
com.crazystudio.mms6,0.2945774555,th,N
com.apps.allpasswords,0.2813230582,th,N
com.cool.phone.temperature.down.battery.cpu,0.2713949767,th,N
com.vecturagames.android.app.passwordgenerator,0.2432620898,th,N
goodproductssoft.com.notelite,0.240531077,th,N
com.ezadpaper.tiles1,0.2384834291,th,N
com.manyou.calculate,0.2154686513,th,N
com.OVJECT.CrocoR,0.2108515582,th,N
com.joy4touch.robotwerewolf,0.2058742502,th,N
com.creativetrends.folio.app,0.2038732538,th,N
com.firecellstudio.RobotDarkDragon,0.1974421162,th,N
com.yeuhoabinh.tuoivochongtronbocanduyentiendinh,0.1958683874,th,N
com.igloo.home,0.1942699559,th,N
net.thaicom.app.dltvelearning,0.1914469848,th,N
com.svilopo.thailan,0.186171431,th,N
evolly.app.photovault,0.1861271739,th,N
com.superandroid.quicksettings,0.1830740146,th,N
com.morrison.gallerylock,0.1826677008,th,N
freephonecalls.freesmstexting.callapp,0.1785569122,th,N
th.in.pureapp.mumu,0.1783560072,th,N
com.brainsoft.spywar,0.178017196,th,N
com.KorKai.solidsoft.thaialphabet,0.1551733379,th,N
com.tygame.tapgame47,0.1516741653,th,N
com.cyber_tor.cyber_genius.hiddenapps.spyapps,0.1464335664,th,N
com.mobirix.baccarat,0.1392787001,th,N
com.appz.controlcenter,0.130982115,th,N
jp.Appsys.PanecalST,0.1309330511,th,N
com.skjm.ispyfree,0.130823467,th,N
talking.girl.friend,0.1284555337,th,N
kerry.express.th.mobile.tracking,0.1261499261,th,N
com.runster,0.1173456029,th,N
com.app.blackpinkwallpapersbyvidi,0.1155878684,th,N
com.magictrunk.MyPuppyWeddingAndHoneymoon,0.1133134353,th,N
com.messenger.sms.theme.hacker,0.1109730084,th,N
com.palmaso.spotthespy,0.1108441724,th,N
com.google.android.marvin.talkback,0.1050881047,th,N
com.map.coordinate,0.1018111953,th,N
com.phoneTracker.LocationCellPhone,0.0881418436,th,N
com.simpler.contacts,0.08788475079,th,N
air.com.quicksailor.FunKissonBus,0.07863248049,th,N
hibernate.v2.testyourandroid,0.06797836327,th,N
com.thailakornhd.nitean,0.06326304187,th,N
researchcenter.notification.lockscreen,0.06038848277,th,N
com.ear.spyguru,0.06034538516,th,N
com.viber.voip,0.05971575808,th,N
com.xysx.origin.ts.song.fire.mu.mmorpg,0.05871179053,th,N
org.funtoygame.th,0.05801435934,th,N
keyboard.theme.k820009432,0.05232694383,th,N
com.tzegian.Calculator,0.04403265404,th,N
com.microblink.photomath,0.03961077443,th,N
ninja.thiha.frozenkeyboard2,0.03497643248,th,N
com.maliwan.kidtung,0.03287407191,th,N
com.luutinhit.assistivetouch,0.03150646596,th,N
com.microsoft.launcher,0.025095455,th,Y
com.vulcanstudiosentertainment.www.fingerprintlovetestcalculatorjoke,0.02260550609,th,N
com.brilliantkidsstudio.vehiclespuzzlesfree,0.02197665071,th,N
com.alltracking.thaipost2020.kerrytrack2020.alldeliverytracks,0.02004928254,th,N
com.sknappssolution.qlovethaithai,0.01941110552,th,N
com.jee.calc,0.01886518738,th,N
com.anonymousliem.hackerskeyboard,0.01035410146,th,N
com.GlitterCalculator.SmartCalculatorApp,0.009008544101,th,N
xyz.gl.movietl,0.008691137336,th,N
com.grand.robot.ring.fighting,0.005525387739,th,N
com.blackbean.tinypuzzle,0.005523128263,th,N
com.app.calculator.vault.hider,0.005250403387,th,N
applore.device.manager,0.004752422871,th,N
com.prank.best.fake.call.and.sms.prank.your.phonebook.friends.make.prank.call.for.free,0.004010246787,th,N
com.rimidalv.dictaphone,0.003124773823,th,N
net.hanabimedia.android_descendantofthesun,0.002407144281,th,N
com.amber.launcher.samsung.s10.galaxy.s9.s8.s10lite,0.00123839307,th,N
com.cgs.monster.gorilla.rampage.transform.robot.games,0.00103487095,th,N
write.voicesms.Speech.to.text.messages.voicetyping,0.0008473422811,th,N
com.mg.virtual.girlfriend.offline.game,0.0006107576753,th,N
com.syncme.syncmeapp,0.0005317221648,th,N
com.zerogravity.secret.island.the.hidden.quest,7.83E-05,th,N
appinventor.ai_ismailaga_info.Zina,0.3340328188,ru,N
com.lagache.sylvain.xhomebar.free,0.09701544072,ru,N
tm.app.worldClock,0.2448032206,ru,N
com.testofunnio.bestfriendTest,0.3107640352,ru,N
golos.gs.Anastasia,0.3887675588,ru,N
com.baviux.voicechanger,0.1943781698,ru,N
com.te.virtual.mother.family.simulator,0.01016362301,ru,N
ua.org.edr,0.2474912411,ru,N
com.jackypot.smartphonoholic,0.3067394469,ru,N
tv.remote.control.sonytv,0.0008386137414,ru,N
com.sbitsoft.plkids,0.0680647966,ru,N
air.com.spilgames.TrollFaceQuestInternetMemes,0.1267364698,ru,N
com.modoohut.dialer.theme.miui.light,0.3032308266,ru,N
com.AchmadDroid.ktabhudud,0.3422401299,ru,N
com.joy.time.inlove,0.1188030957,ru,N
com.felixblaise.testnaima,0.2464828379,ru,N
com.tellstory.survivingschool,0.3634055244,ru,N
com.tombayley.statusbar,0.01899347826,ru,N
stopwatch.timer.app,0.08881870687,ru,N
com.app.free.studio.stars.lock,0.01085100463,ru,N
uk.tvremotecontroller.all4tv2,0.3864196304,ru,N
com.puzzles.game.fd.three,0.2031413205,ru,N
srsdt1.findacat,0.2892143352,ru,N
com.sal.neigborprank.fakecallfromneibor,0.007843523382,ru,N
com.fake.call.sonic5,0.1068868233,ru,N
com.zlc.DieWays2,0.1407105183,ru,N
com.assistivetouch.controlcenter,0.004688538783,ru,N
us.CallFromSanta.SantaCalling,0.3024017704,ru,N
com.carrotstore.ailover,0.2138746503,ru,N
stephenssoftware.scientificcalculatorprof,0.1386927443,ru,N
com.sec.android.app.sbrowser,0.3042894859,ru,N
com.sec.android.gallery3d,0.2538579342,ru,N
com.kraftwerk9.remotie,0.0005027018274,ru,N
smart.tv.wifi.remote.control.samcontrol,0.007563998227,ru,N
com.brainsoftduo.paranormal,0.2280999099,ru,N
com.brainsoftduo.mysterious,0.2153450168,ru,N
com.boyfriendvideocallandchat,0.07763915494,ru,N
com.mapamai.maps.batchgeocode,0.01052318786,ru,N
com.jewel.addonsbuilderminecraft,0.2313032652,ru,N
com.fragileheart.minimalcalculator,0.1249061619,ru,N
com.whisperarts.kids.journal.demo0010,0.1308650844,ru,N
truefunapps.tricks,0.05473922829,ru,N
com.jbak2.JbakKeyboard,0.1880511377,ru,N
com.jagplay.client.android.app.jagchess,0.2837112232,ru,N
howto.bea.good.wife.se,0.03366004557,ru,N
io.gonative.android.rzkyq,0.2118290178,ru,N
com.oxigen.boy,0.1548277138,ru,N
ru.liber.liberation,0.007048344952,ru,N
com.mail.hotmail.outlook.email,0.1640136073,ru,N
com.spiraldev.hotmail,0.009292062504,ru,N
ru.rusonar.praktik,0.378469915,ru,N
com.bigbeep.dogtranslate,0.01912162867,ru,N
com.yc.pedometer,0.2077308504,ru,N
eu.mogumogu.learnaclock,0.1947146218,ru,N
com.geekslab.eyeprotection,0.1413996197,ru,N
com.imult.edu.multiznaika,0.02166065323,ru,N
com.drillyapps.babydaybook,0.007397020016,ru,N
com.bestringtonesapps.smsringtonespro,0.02408809879,ru,N
com.galacticteam.sirenhead,0.007894101565,ru,N
com.galasoft2013.shipinfo,0.3367377898,ru,N
io.appground.blek,0.3437743004,ru,N
com.scaryteacher.creepy.granny,0.02385652078,ru,N
net.rosreestr,0.3437717181,ru,N
com.vikas.gesture,0.1960797072,ru,N
com.superelement.pomodoro,0.02698283927,ru,N
dcmobile.thinkyeah.callershow,0.0006020337519,ru,N
softigloo.btcontroller,0.126839371,ru,N
com.samsung.android.sidegesturepad,0.1344514531,ru,N
com.kunkun.passcode,0.08384206023,ru,N
com.screen.lock.number.picker,0.04189147898,ru,N
com.highsecure.lockscreenpasscode,0.06041677997,ru,N
com.tiersis.LGSIMS,0.3229992948,ru,N
com.tgg.highschoolgirlfriendbreakup,0.02224705557,ru,N
com.xinmei365.font,0.1207537553,ru,N
com.tafayor.hibernator,0.003432724034,ru,N
com.babyalbum.hellobelly,0.1905498136,ru,N
com.appsfreelocker.heart.pattern.lockscreen.free,0.01077554132,ru,N
io.github.neomsoft.associativeswipe,0.02799188347,ru,N
com.tohsoft.app.locker.applock,0.0002088175552,ru,N
com.bitscoffee.ActivityTracker,0.3834131709,ru,N
com.cubicfrog.edukitty_abc,0.03985514999,ru,N
com.topstep.fitcloud,0.3915080676,ru,N
com.antivirus.mobilesecurity.viruscleaner.applock,0.01467028315,ru,N
info.myapp.allemailaccess,0.03254924346,ru,N
com.supereffect.voicechanger,0.3872570153,ru,N
cc.wizz.android.checksms,0.3348781474,ru,N
com.predictapps.Mobiletricks,0.2396632547,ru,N
tv.screen.cast.mirror,0.02359573698,ru,N
com.player.assistant.screenmirroring,0.0007884466966,ru,N
com.teqtic.kinscreen,0.001636862794,ru,N
com.streetview.earthmap.voicenavigation.street.view.livemaps.routefinder,0.2191322389,ru,N
com.hb.dialer.free,0.06257375256,ru,N
com.GPSlocation.streetviews.directions.offlinemaps.traffic.live.gps.maps.route.finder.navigation,0.1832011607,ru,N
com.numplates.nomera3,0.2702742837,ru,Y
com.wondershare.mirrorgo,0.04299583718,ru,N
com.cwtcn.malake.kt,0.3643029867,ru,Y
fr.webrox.landrive,0.2102892894,ru,Y
com.geoffsgames.hacker,0.3244852268,ru,N
com.rstech.maps.gps.route.finder.number.location.tracker.directions.maps.gpsarea.navigation.compass,0.3880000925,ru,N
org.videomap.droidmoteclient,0.03976815323,ru,N
backup.and.restore.deleted.videos,0.1940786507,pt,Y
com.gg.remotetv,0.22897222,pt,N
com.i6.HelicopterIslands3D,0.154971358,pt,N
com.freefirediamondsquizzor,0.09388865707,pt,N
at.paysafecard.android,0.04116290289,pt,N
com.torquegamers.wing.suit,0.03223526701,pt,N
dev.tuantv.android.netblocker,0.02699404193,pt,N
com.pongalo.app,0.02223428248,pt,N
com.immortaltaoists.en,0.01879551264,pt,N
com.swingerydating.swingery,0.01795777411,pt,N
com.pixonic.whoisthekiller3,0.01780626688,pt,N
com.gila.FishingGames.MegaFish,0.01775645545,pt,N
com.kii.safe,0.01688601192,pt,N
com.PrettyPinkGlitterCalculator.CalculatorWithPercentage,0.01650353968,pt,N
com.easilydo.mail,0.0148589725,pt,N
com.vsrevogroup.revouninstallermobile,0.01292522884,pt,N
com.boranuonline.idates,0.01256536306,pt,N
com.fivemobile.thescore,0.01110552022,pt,N
com.emailapp.loungemail,0.009936595222,pt,N
com.gaudium.skoob,0.009865371973,pt,N
com.baojin.casino.android,0.009575192718,pt,N
com.joynow.strategy.ww2,0.009390611082,pt,N
com.zinfinity.zemoji,0.007788197461,pt,N
smart.tv.wifi.remote.control.samcontrol,0.007563998227,pt,N
com.bluelionmobile.qeep.client.android,0.006797685002,pt,N
com.cloudcade.shopheroes,0.006561375204,pt,N
com.appsyobani.comovertelenovelasyseriescompletasespanolguides,0.006030112291,pt,N
com.welcome.photoeditor.frame.BulletBikePhotoEditor,0.005015870738,pt,N
com.prettyteengames.love.story.games.romance,0.004867860672,pt,N
com.magnifis.parking,0.004434307207,pt,N
com.free.caller.screen.call.flash,0.002510998878,pt,N
net.isitlove.blueswan,0.0002555518336,pt,N
com.mailaio.app,0.3769200204,pt,N
ch.infero.aficionado,0.3737637453,pt,N
com.Trollgames.Fish,0.3686729676,pt,N
com.google.android.apps.giant,0.363603221,pt,N
com.quienchatea.pareja,0.3620917291,pt,N
frases.namorados.romanticos.gratis,0.3572553437,pt,N
com.antakirasoftware.genioteca,0.3399186174,pt,N
com.sportswear.sab5,0.3383497952,pt,N
cyberware.diarioperguntas,0.3220144342,pt,N
com.rk.sit.stmre,0.3136289497,pt,N
org.schneider.tesysint,0.3078246178,pt,N
com.necta.wifimousefree,0.3040179353,pt,N
com.serverinfo.coletorvirtual,0.3040045672,pt,N
com.thunkable.android.ffdbarbosace.MkOs,0.2991796725,pt,N
com.speedmail.emailapp,0.2955088112,pt,N
com.vanadial.sugartheevilrabbit,0.2932069594,pt,N
com.rxbreakup,0.2878631846,pt,N
tranquil.com.doubts,0.2851002142,pt,N
com.elster.inspector,0.2843637557,pt,N
com.catsbit.cubicsandbox,0.2838609659,pt,N
com.paranoiaworks.unicus.android.sse,0.2831222896,pt,N
com.sony.esremote.str,0.2794711614,pt,N
com.jb.gokeyboard.langpack.pt_br,0.2619829865,pt,N
com.big.summerwheelie,0.255579545,pt,N
io.karn.insights,0.2528724803,pt,N
com.cumong.cutransparentscreen,0.2354451742,pt,N
com.alfbishop.software.fototool,0.227164767,pt,N
com.concur.breeze,0.2223044242,pt,N
com.appetitelab.fishhunter,0.1976595738,pt,N
com.getpfc.android,0.1968193083,pt,N
com.fakefind,0.1967659765,pt,N
com.xgesture.legenda.free.fire.battlegrounds,0.1959746497,pt,N
com.dragster.production.switchphone,0.1812640322,pt,N
com.androidrocker.callblocker,0.1809214988,pt,N
com.sandboxol.indiegame.hideandseek,0.1729589231,pt,N
com.universal.remote.universal.forall.tv_ac.activity,0.1679949104,pt,N
com.PoshToffeeGames.BunkerZ,0.1643458654,pt,N
com.wallpaperscraft.wallpaper,0.1503742027,pt,N
li.doerf.hacked,0.1470014692,pt,N
linum.co.rs.surveyapp,0.1408339172,pt,N
com.njapps.freewificonnect.ninegame,0.1296285567,pt,N
com.kldrcvr.phtvd,0.1282590511,pt,N
org.brokers.userinterface,0.1244575652,pt,N
it.rortos.historicallandings,0.1101288123,pt,N
br.com.kanui,0.1049674225,pt,N
com.viewdeleted.messagetech,0.1031057989,pt,N
com.zelo_fasting.zelo,0.09422632889,pt,N
com.threeSom.app,0.08786630888,pt,N
taxi.android.client,0.08733441791,pt,N
app.kovver.play,0.08363345,pt,N
eu.apglos.apglossurveywizard,0.07188466616,pt,N
com.jarvis_j.bookoffate,0.07147716475,pt,N
com.propertymanager,0.06807740619,pt,N
com.limsky.speedbooster,0.05650404349,pt,N
com.ingresse.ticketbooth,0.05640396733,pt,N
com.itapp.megazoom.binocularsapp.zoomcamera.simulation,0.05506393041,pt,N
flights.lowfare,0.04268517067,pt,N
com.rbmweb.h3r.assinatura,0.3973398216,pt,N
com.softnotech.whatswebscanforwhatsappwhatscanqrcode2019,0.3723972264,pt,N
com.absoluteforms,0.3228173434,pt,N
com.arcaritech.tracko,0.2444873388,pt,N
com.cr.takemehome,0.222491657,pt,N
com.instatrakerappusage,0.1852338415,pt,N
com.appdmagnificas.comoverconversacionesdemiparejaguia2020,0.1012605914,pt,N
com.bhimaapps.mobilenumbertraker,0.05136086723,pt,N
master.app.screentime,0.1219617493,pt,N
com.zzwm.whatsmonitor,0.3453657075,pt,Y
com.ivuu,0.3092970736,pt,Y
com.hp.esupplies,0.3794446729,ms,N
com.zoho.mail,0.3723032639,ms,N
com.soomsoft.damic.free,0.3207029092,ms,N
com.udang.design.kalkulatorcinta,0.3199828718,ms,N
com.wassafat.takbir.tady,0.2904605177,ms,N
com.make_up_inc.android_hsfirstdate,0.2664799936,ms,N
com.azarielsufi.gtalibertycheats,0.2490515927,ms,N
com.internetdesignzone.bffdressup,0.2321033966,ms,N
com.masukachi.wife2,0.2216193394,ms,N
com.jbak2.JbakKeyboard,0.1880511377,ms,N
dev.kozz.cartoonskins,0.1805064267,ms,N
com.gsmarena.android,0.1651873644,ms,N
com.smartangel.caracepathamil,0.1578411735,ms,N
com.angelworks.bahasainggris,0.149687241,ms,N
com.booster.ff,0.128852113,ms,N
com.ergames.hackingsim,0.1063324865,ms,N
com.playwithgames.parking.simulator.island.road,0.05301407095,ms,N
com.hp.babyapp,0.02945938964,ms,N
com.lockscreen302.pattern,0.02511424619,ms,N
com.Halim.carsparkingsimulator,0.02452429956,ms,N
com.anonymousliem.hackerkeyboardtheme,0.004191723841,ms,N
com.LoveCalculatorCoupleTest,0.003498632124,ms,N
com.doaperangsangwanitalewatmimpi.depelopetrendingjaya,0.3840148756,ms,N
com.minecraftaddons.minecraftmods.minecraftpe.mcpe,0.3805622445,ms,N
com.pelet.caramemanggilorangyangkitacintaidarijarakjauhsupayadatangkepadakita,0.3699552577,ms,N
com.nohack.formobile,0.3603554084,ms,N
com.lhs.imeikemenperinri,0.3551227066,ms,N
com.charchil.hp.quick_mailtemplates,0.3522597951,ms,N
org.pocketworkstation.dict.en,0.3364091079,ms,N
com.totalfreeapps.secure.incoming.call.locker.pincode,0.3300565512,ms,N
horse.mods.formcpe,0.2902328217,ms,N
com.u_apps.secret_tricks_af.mobiles,0.2885993694,ms,N
com.kiwigo.myweddingday.free,0.2732191217,ms,N
com.thorapps.incognitocall,0.2705179569,ms,N
com.ForgeGames.SpecialForcesGroup2,0.2703597548,ms,N
com.readthisapps.katakatabijaktokohterkenal,0.268565621,ms,N
com.modsinstallernet.mods.installer,0.2678626725,ms,N
id.akusantri.ciriciriistrisholehah,0.267851534,ms,N
com.mshow.ryom.i_know_it,0.2652287289,ms,N
com.deleted.audio.recovery.restoredeletedaudios.musicrecovery,0.2611052559,ms,N
n_com.android.dialer,0.2603126889,ms,N
com.simplemobiletools.smsmessenger,0.2522835885,ms,N
com.mhanz.teleponhantu,0.2447003911,ms,N
com.ocoder.listen.english.story,0.242527119,ms,N
com.daraddict.percakapanbahasainggrisaudio,0.2242459818,ms,N
net.ovidea.sounds,0.2203710243,ms,N
com.hearing.maximizer,0.2074636021,ms,N
com.gtasafabiam,0.2005544231,ms,N
com.mughal_apps.secret_tricks.mobiles_phones,0.1993019753,ms,N
com.ffquiz.lsrdev,0.1992056397,ms,N
park.outlook.sign.in.client,0.1865673078,ms,N
com.app.getpass.wifi.prink.aap.wifiprank,0.1845030113,ms,N
com.dreamjam.craft.bikini.bottom.games,0.1829157527,ms,N
com.crone.skinsforminecraftpe,0.180844309,ms,N
com.marwan.megatik,0.171002521,ms,N
com.doodlemobile.vicecity,0.1696150277,ms,N
in.isunny.antidelete,0.1565131713,ms,N
ph.spacedesk.beta,0.1525184141,ms,N
com.lilithgame.roc.gp,0.1409068716,ms,N
org.pocketworkstation.pckeyboard,0.1408817791,ms,N
io.friendly,0.1262736881,ms,N
jodohbertemu.jandachat2,0.123657634,ms,N
com.bhkapps.shouter,0.1127634427,ms,N
com.minecraftskinerxyz.hacker,0.1089589472,ms,N
com.olzhas.carparking.multyplayer,0.1031090237,ms,N
com.sashaselyacov.anastasia,0.1013316135,ms,N
com.ng_labs.dateandtime,0.09567974527,ms,N
com.nofta.nofriandi.tensesbahasainggris,0.09328147757,ms,N
com.michatapp.im,0.08473713285,ms,N
com.rahsiamemikatwanitaidaman.carinsurancefree,0.08424038489,ms,N
tex.onetanimal.onetklasik,0.08040285143,ms,N
com.simplemobiletools.calculator,0.07382262391,ms,N
com.lichtcode.calculatortouch,0.06291777664,ms,N
hackerlivewallpaper.appseries.com.skynetlabz,0.05872619799,ms,N
com.oasisfeng.greenify,0.05801211202,ms,N
com.knovixosurpl.freefiireguideer,0.05447312652,ms,N
com.jb.gosms.pctheme.messengertheme,0.0541087834,ms,N
openchat.directchat.clicktochat.directmessage,0.04980098984,ms,N
com.tabuiktech.guidefree.firetransfarsharingtips,0.04703156115,ms,N
com.keesadens.SIMcardToolManager,0.03814931307,ms,N
com.telos.app.im,0.03263317892,ms,N
com.vedalmedia.vm,0.02993173685,ms,N
com.EG.LACrimeStories3,0.02700465373,ms,N
com.fourchars.privary,0.02270181127,ms,N
com.fgol.HungrySharkEvolution,0.02237023243,ms,N
workoutforwomen.femalefitness.womenworkout.loseweight,0.01968805324,ms,N
com.evilsofts.lovecalculatorpro,0.01832067345,ms,N
com.pixonic.whoisthekiller,0.01800616108,ms,N
com.garena.game.fctw,0.01350749718,ms,N
com.freeinstructions.firediamtools,0.008578764504,ms,N
com.hiddenbugsdetector.spyfinder,0.007073473345,ms,N
com.guideforfreefire.freedimond,0.004667244799,ms,N
com.razmobi.kidssoccer,0.004262677975,ms,N
com.jb.gokeyboard.theme.CoolThemes.hackerbest,0.002516022146,ms,N
com.gamebooster.gfxtool,0.001809904767,ms,N
com.cinematicgames.carparkingexpress,0.000467400555,ms,N
com.maps.plus,0.3723240953,ms,N
com.atvcleaner,0.3434059662,ms,N
hubpro.media.audiorecorder,0.3373567218,ms,N
com.droid.developer.caller.screen.flash.gps.locator,0.00643912985,ms,N
net.yufuan.selftalking,0.3937306036,ja,N
com.trendmicro.wifiprotection,0.3909955922,ja,N
com.Cerdasmemilih.jodoh,0.3711711102,ja,N
jp.softbank.meiwakudenwablock,0.3699971317,ja,N
com.formagrid.airtable,0.3650699169,ja,N
jp.uuum.blueman,0.3466412476,ja,N
com.barete.masuyo,0.3458265873,ja,N
jp.co.goodroid.ghost,0.3371671409,ja,N
mo.in.an,0.3366717519,ja,N
com.staminatech.online575,0.3255377305,ja,N
com.pilanites.streaks,0.09015281277,ja,N
com.Level5.FantasyLifeOnline,0.07592580213,ja,N
com.tonado.boli.hermit.hider,0.07321991661,ja,N
jp.baibai.seeant,0.07080676889,ja,N
jp.co.goodroid.wallgirl,0.05096772243,ja,N
com.Kingelf.HabitTycoon,0.04757239686,ja,N
duba.nijikano,0.03364474284,ja,N
jp.daichimukai.sawatteasobo3,0.03180085804,ja,N
jp.co.projapan.mochipanspeed,0.02794227822,ja,N
com.kick.super_.agent.war.escape,0.02769883944,ja,N
net.kairosoft.android.snsdev_ja,0.02541051275,ja,N
com.hormonehoroscope.hormonehoroscope,0.009611727209,ja,N
net.wrightflyer.le.reality,0.009068757033,ja,N
com.amanefactory.totsukitoka,0.007632782437,ja,N
com.singlesaroundme.android,0.001742271634,ja,N
com.gcrest.akaseka.android,0.0001753070301,ja,N
jp.co.kyotoma.Ikenomizu,4.65E-06,ja,N
app.lapin.chat,1.90E-06,ja,N
tokyo.call.lonely,0.3102168814,ja,N
net.facv.playwater7,0.2627616478,ja,N
io.dualgames.stopthemall,0.243570342,ja,N
jp.co.sharp.android.addressbook.app,0.3165860615,ja,N
jp.co.rakuten.broadband.sim,0.3164184161,ja,N
co.kitetech.messenger,0.3050789117,ja,N
ru.appache.findphonebywhistle,0.2937647169,ja,N
com.haditstentangistridurhakapadasuamiterlengkap.haditsdevapp.forexonlinetrading,0.2901898869,ja,N
com.strange.image,0.2895194883,ja,N
com.huybn.UsageHistory,0.2812867732,ja,N
com.boona.trackerforfortnite,0.2766453875,ja,N
com.openvacs.android.oto,0.2740753811,ja,N
com.hiroshimamaful.simpletelephonelauncher,0.2737587503,ja,N
com.clover.ihour,0.2643208633,ja,N
com.gsonly.passbook,0.2630223884,ja,N
com.innovationm.myandroid,0.255525623,ja,N
jp.co.johospace.backup,0.255216166,ja,Y
jp.co.muse.android.sunflare,0.2490630214,ja,N
com.hamada.mitehaikenai,0.2482726637,ja,N
com.usami.runaway,0.2457252433,ja,N
create.mkr.akatsuku,0.2274364068,ja,N
com.karapon.zombieGirl,0.2164442459,ja,N
com.Turbo3.Leaf_Spy_Lite,0.2147133705,ja,N
jp.kokure.chat,0.2143388578,ja,N
net.capsuleplus.Founddd,0.2126636924,ja,N
com.alt.goodmorning,0.2075378366,ja,N
com.privatesmsbox.calc,0.2052934447,ja,N
com.appachino.hillabia,0.2031504882,ja,N
jp.smartapp.brainmaker001,0.1960350998,ja,N
air.Crayfishfishing,0.1810631667,ja,N
kk.draw.together,0.1802686361,ja,N
life.niceone,0.1750940528,ja,N
com.victor.ko.spydetector,0.1748460305,ja,N
com.vetalitet.wtupdated,0.1740779807,ja,N
centertable.advancedscalendar,0.1740498093,ja,N
com.camel.hide_my_number,0.1740487848,ja,N
