appid,title,ml_score,sampled_language,manual_label
com.shdevelo.ClapWhistleToFindPhone,Encontre Celular Por Apito,0.8485526921,pt,N
com.soomapps.universalremotecontrol,"Controle Remoto Universal, Controle De TV - MyRem",0.7303122446,pt,N
com.sparklingapps.callrecorder.full,Universal Call Recorder,0.6887477087,pt,Y
com.susanneklatten.claptofindephone,Aplauda para encontrar o telefone,0.8256416484,pt,N
com.texty.sms,SMS do computador,0.7534149994,pt,Y
com.vksindia.org.agripulse2019,VKS CAPI- AgriPulse 2019 2.0.12 Final,0.4014813251,pt,N
com.wakdev.wdnfc,NFC Tools,0.4872842701,pt,N
com.wokkalokka.wokkalokkanew,"Find my Family: Сhildren GPS Tracker, Kids Locator",0.9871735669,pt,Y
com.wondershare.famisafe,Controle de Pais & Tempo de Tela - FamiSafe,0.47301901,pt,Y
dk.tacit.android.foldersync.lite,FolderSync,0.6244297227,pt,N
kz.sirius.siriuschat,Tigrochat! from Kid Security,0.6366227479,pt,Y
rsupport.AndroidViewer,RemoteView for Android,0.6283059279,pt,Y
air.SmartLog.android,SmartLog,0.4596455171,ms,N
com.appsinnova.android.battery,Battery Saver- Penggalak,0.9699638114,ms,N
com.as.urllogger,URL Logger,0.618001449,ms,N
com.aust.rakib.passwordmanager.pro,Password Manager Pro,0.6848740111,ms,N
com.axresapps.wheresapplk,"WheresNow - Family Locator, GPS Tracker",0.9997803881,ms,Y
com.bluesoft.clonappmessenger,Whats Web Clonapp for wa web,0.8968725446,ms,Y
com.bosco.boscoApp,Bosco: Keamanan untuk Anak,0.9546794755,ms,Y
com.bydemes.hyuconnect,HYU Connect,0.5171968971,ms,Y
com.camera_security_mcpe.camera_addon_minecraft,Security Camera Mod for Minecraft,0.4078884585,ms,N
com.clevguard.kidsguard.parent,KidsGuard,0.4242605467,ms,Y
com.find.connect.family,Famio: Hubungkan Keluarga,0.8584333112,ms,Y
com.gilapps.smsshare2,"SMS Backup, Print & Restore",0.4842695969,ms,Y
com.google.android.apps.adm,Google Cari Peranti Saya,0.6053716642,ms,Y
com.GStudio.modern.mods,Modern House Map,0.471989614,ms,N
com.handcent.app.nextsms,Handcent Next SMS-Text w/ MMS,0.4046345593,ms,Y
com.homedev.locationhistory,Location History,0.9334323933,ms,N
com.idea.PhoneDoctorPlus,Phone Doctor Plus,0.5814848359,ms,N
com.kidslauncher,Kids Launcher - Parental Control and Kids Mode,0.7216192761,ms,Y
com.microbees.emailfinder,Email Finder,0.422728954,ms,N
com.microsoft.rdc.androidx,Remote Desktop,0.5106580258,ms,Y
com.mightytext.tablet,SMS from Tablet & MMS Text Messaging Sync,0.9908344585,ms,Y
com.mysms.android.mirror,Forward SMS texting w/ 2phones,0.9581221791,ms,Y
com.nohack.formobile,Nohack (Anti-Hack),0.4126853944,ms,N
com.ootpapps.kids.zone.app.lock,Kids Zone - Parental Controls & Child Lock,0.9920392961,ms,Y
com.ourpact.androidparent,OurPact – Parental Control App GPS Family Locator,0.9561649909,ms,Y
com.parentskit.app,ParentsKit,0.5964625965,ms,Y
com.phonenumbertracker.app,penjejak lokasi nombor telefon,0.443374712,ms,N
com.rat.cctvsuperpassword,CCTV Super Password,0.4388375695,ms,N
com.rodwa.online.takip.tracker,"Rodwa: Online, Last Seen Tracker for WhatsApp",0.4050691479,ms,Y
com.secureapps.antitheft,Anti Pencurian Telefon,0.9957136386,ms,N
com.service.fullscreenmaps,Tools for Google Maps,0.462017146,ms,N
com.silentlexx.gpslock,GPS Locker,0.7772438057,ms,N
com.smartriver.looka,Looka - Cari Keluarga & Rakan,0.7340331454,ms,Y
com.solab.newdonttouch.myphonefree,Don't Touch My Mobile,0.9986987974,ms,N
com.suryancesolutions.smsforwarder,SMS Messaging & Forwarding,0.6844117668,ms,Y
com.tadaoyamaoka.vocalpitchmonitor,Vocal Pitch Monitor,0.4423247055,ms,N
com.teamviewer.teamviewer.market.mobile,TeamViewer Remote Control,0.6176803714,ms,N
com.textmessages.smsmms,Messages: SMS & MMS,0.4640080648,ms,Y
com.Widex.RS.App,Widex REMOTE CARE,0.5150406005,ms,N
com.wtb.mrider,WheresTheBus,0.4339916261,ms,N
com.x8bit.bitwarden,Bitwarden - Pengelola Sandi,0.4156503186,ms,N
com.zhongxun.gps,GPS365,0.4356710975,ms,Y
find.phone.location.whistle,Dimana menemukan ponsel peluit,0.6494370405,ms,N
finder.lost.my.phone.online,Telefon hilang - Cari Peranti Saya yang Hilang,0.9985840567,ms,Y
kz.sirius.kidssecurity,Kawalan ibu bapa: Penjejak GPS,0.9984383914,ms,Y
net.elbruz.wawplus,WA Web Plus,0.5517703312,ms,N
ru.perm.trubnikov.gps2sms,GPS to SMS - location sharing,0.4362425017,ms,N
smsbackup.smsrestore.backupofflineapp,Sandaran SMS,0.8910016591,ms,Y
smsbackup.smsrestore.smsbackupandrestore,SMS Backup & Restore,0.9343942228,ms,Y
wifi.key.show.master.show.all.wifi.password,tunjuk tunjuk utama wifi: tunjukkan semua kat wifi,0.5055181182,ms,N
b12.b12,B12 App,0.540754808,ja,N
com.alw.nw,AmongUs Always Impostor,0.407982117,ja,N
com.ancel.bd310,ANCEL,0.4163419322,ja,N
com.app360eyespro,360Eyes Pro,0.6749976377,ja,Y
com.autelrobotics.explorer,Autel Explorer,0.4970199377,ja,N
com.black.blackmojis,Blvckmoji,0.4752259584,ja,N
com.camera.cameranote8,Camera For Redmi Note 8 Pro,0.478842893,ja,N
com.dfzt.typeface,Fun Chase,0.4048425881,ja,N
com.dj.victure,Victure Home,0.4356458076,ja,N
com.eken.aiwit,Aiwit,0.4516777757,ja,N
com.ezviz,EZVIZ,0.4659223453,ja,Y
com.fivestarstudents.app,5-Star Students,0.4337563239,ja,N
com.globalhostla.rq910,RQ 910 AM CENTER,0.4035735631,ja,N
com.gpsgate.android.tracker,GpsGate Tracker,0.5921087025,ja,Y
com.guanxu.technology.bepilot_a1,BEPILOT A1,0.4090914136,ja,N
com.headcorp.tuneyourguitar,ギターをチューニングする,0.4360263576,ja,N
com.hungerrush.avantispeoria,Avanti’s Peoria,0.4339768327,ja,N
com.ikompoz.android.instant_translator,Instant Translator Camera OCR,0.4162520141,ja,N
com.jot.smart.revvlv5gtmusdemo,REVVL V+ 5G TMUSdemo,0.4570700958,ja,N
com.joyhonest.hj_camera_wifi,WIFI-CAMERA-HD,0.4366303626,ja,N
com.joyhonest.sports_camera,Sports Camera,0.4391922283,ja,N
com.juanvision.eseecloud30,"EseeCloud(IP Pro, VR Cam)",0.4777681281,ja,Y
com.lge.service.solution,LG HVAC Service,0.421917444,ja,N
com.lu_app.ironworkers272,Ironworkers Local 272,0.4301359804,ja,N
com.lu_app.ironworkers848,IWLU 848,0.4301359804,ja,N
com.molink.john.hdwifi,HD WIFI,0.459554141,ja,N
com.netopsun.hd_drone,2000 Series,0.4090720385,ja,N
com.shwegoal.agent,9onepay,0.4429019782,ja,N
com.smamolot.mp4fix,MP4Fix Video Repair Tool,0.4791859331,ja,N
com.smartinverter.smart,Smart INVERTER,0.4289224346,ja,N
com.spireon.kahu,LoJack,0.6199861013,ja,Y
com.tle.parent,TLE® Parent,0.5444105156,ja,N
com.udirc.flyingsee,Flyingsee,0.4007166794,ja,N
com.vison.macrochip.heliway.racing,Heliway Racing,0.4814967697,ja,N
com.vison.macrochip.mini.rc,MINI RC,0.4915288383,ja,N
com.vzcreations.cfb.app,Call From Browser,0.4382784981,ja,N
com.wlbt.android.weather,First Alert Weather,0.4017214002,ja,N
com.yamaha.ac.SBRemote,Sound Bar Remote,0.4110781285,ja,N
com.yunyi.smartcamera,YI IoT,0.5479652345,ja,Y
com.zegoggles.smssync,SMS Backup+,0.5051664602,ja,Y
fr.mobilactif.conventionE3,Convention E3,0.4160377742,ja,N
io.automile.automilepro,Automile,0.5467268312,ja,N
lysesoft.andexplorer,AndExplorer,0.4751680234,ja,N
recover.all.deletedfiles,Recover all deleted and corrupt file,0.452554709,ja,N
sk.a2k.mcpebaresy,MCPE Backup,0.4225761592,ja,N
tw.com.news98,九八新聞台,0.4014813251,ja,N
ujc.junkcleaner.app,Ultra Junk Cleaner -メモリー＆パフォーマンスブースター,0.5533448132,ja,N
unique2040.com.text2speech,Talk to deaf,0.4589799279,ja,N
victor.example.shengivictor.ev3btcontrol,EV3 Bluetooth Control,0.4911200475,ja,N
vstc.vscam.client,Eye4,0.4609187948,ja,Y
alm_grp.actioncity,ActionCity,0.4379769786,hi,N
bg.vd.vtomvid,Video to MP3,0.4399583347,hi,N
cn.samntd.dvrlinker.b1w,B1W-CARCVR,0.4706340428,hi,Y
com.baloota.xcleaner,"एक्स-क्लीनर: फ़ोन को साफ़,ऑप्टिमाइज़ और स्वीप करें",0.4388103974,hi,N
com.bosch.onsite,Bosch Video Security,0.652444495,hi,Y
com.camera.cameranote8,Camera For Redmi Note 8 Pro,0.4702133191,hi,N
com.corelink.jinghuacardvrpublic,Car_DVR,0.5241421022,hi,N
com.crazydog.blackviewer,Viewer for BlackVue,0.4001743895,hi,Y
com.dawnwin.saina,AKASO DV,0.4460117548,hi,Y
com.donboss.b50449,Donboss Ksa Dialer,0.4649158818,hi,N
com.ecartek.en.kd,Mobile KD,0.4404673049,hi,N
com.fancyclean.rambooster8gb.memorybooster,8Gb Ram Booster - Memory Cleaner,0.4056154908,hi,N
com.flipcam,FlipCam Video Recorder,0.4107886515,hi,N
com.fsapps.skilOk,Skillet Top Song videos,0.411770615,hi,N
com.greenrocket.cleaner,Rocket Cleaner - Optimizer,0.5559753536,hi,N
com.heytap.headset,HeyMelody,0.5064143645,hi,N
com.idea.PhoneDoctorPlus,Phone Doctor Plus,0.5814848359,hi,N
com.jayazone.music.recorder,"गीत रिकॉर्डर, संगीत रिकॉर्डर, और एमपी 3 रिकॉर्डर",0.4040832628,hi,N
com.lge.media.lgxboom,LG XBOOM,0.4482032515,hi,N
com.lu_app.ufcw75,UFCW 75,0.4483183112,hi,N
com.LuxTrustMobile,LuxTrust Mobile,0.4249880767,hi,N
com.manyera.simplecameradisable,कैमरालेस,0.4151063291,hi,N
com.mining.app.mipca,MIPC,0.8080057782,hi,Y
com.mm999.emojivideomaker,इमोजी वीडियो निर्माता,0.414080831,hi,N
com.moblynx.cameraics,Camera ICS,0.6148971615,hi,N
com.monotype.android.font.flipfont.oppo.kitty,Kitty Font for OPPO,0.5075887047,hi,N
com.neon.taskmanager,Task Manager - Process & Startup Manager,0.4461537334,hi,N
com.netopsun.hd_drone,2000 Series,0.4090720385,hi,N
com.onemore.app.smartheadset.android,万魔助手,0.4153662638,hi,N
com.palmerperformance.DashCommand,DashCommand (OBD ELM App),0.4517559054,hi,N
com.phone.cleaner.booster.batterysave.topclean.speed,Auto Cleaner Ram For Phone,0.5224248837,hi,N
com.ross_tech.vcds_mobile_assistant,VCDS-Mobile Assistant,0.4360062248,hi,N
com.RTheme.oppotheme.oppocameraphone.oppooneklauncher.oppoa1k.theme.launcher.wallpapers,Theme for Oppo A1 k : Wallpaper/Launcher,0.433882436,hi,N
com.saluscontrols.rt310i,RT310i,0.4447174236,hi,N
com.samsung.HD.wallpaper,Wallpaper for Samsung,0.4264966383,hi,N
com.sendgroupsms.MobilePhoneUnlockHelp,Clear Mobile Password PIN Help,0.7693792272,hi,N
com.shix.qhipc,HDWifiCamPro,0.4974079278,hi,Y
com.snowcorp.soda.android,SODA - Natural Beauty Camera,0.4487842797,hi,N
com.sparklingapps.callrecorder.oppo,Oppo Call Recorder,0.6702982842,hi,Y
com.suncoamba.goaction,GoAction,0.4196654503,hi,Y
com.susannekaltten.autoearpickup,Auto Ear Pickup Call,0.4737509656,hi,N
com.tapinator.schoolbus.driver.sim,Schoolbus Driver 3D SIM,0.4221446806,hi,N
com.teamviewer.teamviewer.market.mobile,TeamViewer Remote Control,0.6492533227,hi,N
com.trihutt.systemsettings,System Setting,0.4514449892,hi,N
com.vuplus.android,Vu+ PlayerHD for Android,0.4802291841,hi,N
com.zizi.A4,Влад А4 Обои HD,0.4848806571,hi,N
move_files.to_sdcard.PhoneTips_Tricks,File Move Phone to SD card & Apps Share,0.5177033783,hi,N
net.sourceforge.opencamera,Open Camera,0.4365915569,hi,N
online.grand.app,Grand Online,0.4014813251,hi,N
optimizer.booster.cleaner.batterysaver,Vlad A4 Cleaner & Nastya Booster 2021,0.7192693261,hi,N
air.schoolthree,Stickman school escape 3,0.4053449017,fr,N
app.kids360.parent,Kids 360 – parental control,0.4720432448,fr,Y
com.alarm.alarmmobile.android.telus,Maison connectée,0.5234538271,fr,N
com.appking.juzs.juz29,Juz 29 Quran Al Kareem,0.4040901755,fr,N
com.booming.studio.clapto.find.phone,Clap To Find Phone Flashlight,0.4032872073,fr,N
com.bullguard.mobile.mobilesecurity,Mobile Security and Antivirus,0.9532159841,fr,Y
com.callrecorderapp.mohadev,Enregistreur d'appel-Enregistreur téléphonique,0.9590056127,fr,Y
com.callrecording.voicecallrecorder.automaticcallrecord,"Automatic Call Recorder Free, 2 Ways Call Recorder",0.9999931438,fr,Y
com.capsa.my.family.locator,mon localisateur de famille,0.9991556828,fr,Y
com.catalinagroup.callrecorder,Enregistrement d'appel - Cube ACR,0.9889301027,fr,Y
com.devsoft.android.WhistleToFindPhone,Sifflez pour trouver le téléphone,0.6080949261,fr,N
com.drweb.pro,Dr.Web Security Space,0.6406520889,fr,Y
com.dylan.airtag.detector.pro,Tracker Detect Pro for AirTag,0.4876813851,fr,N
com.ebizzinfotech.whatsappCE,Export Contacts For WhatsApp,0.7740146607,fr,N
com.enlightment.voicecallrecorder,Enregistreur d'appel,0.6538885085,fr,Y
com.findmyphone.findmydevice,Localiser un téléphone - trouver mon téléphone,0.9995413108,fr,Y
com.findphone.findphonebywhistle,Trouver mon telephone sifflet: Where is my phone,0.9243228242,fr,N
com.gawk.smsforwarder,Transférez les SMS vers votre PC/téléphone,0.9302980996,fr,Y
com.geozilla.family,GeoZilla - Localiser Famille,0.996385881,fr,Y
com.gilapps.smsshare2,"Sauvegarde, impression de SMS",0.7197149115,fr,Y
com.gpsserver.gpstracker,GPS Tracker,0.9464960588,fr,Y
com.greenchills.superbackup,"SMS, Call - XML, PDF, CSV(Super Backup & Restore)",0.9744990463,fr,Y
com.hellotracks,Hellotracks - All-in-one location tracking map,0.6394967246,fr,Y
com.homedev.locationhistory,Historique des positions,0.6318535188,fr,N
com.hopeway.cam.hidvcam,HIDVCAM,0.4915882913,fr,Y
com.idea.PhoneDoctorPlus,Phone Doctor Plus,0.4831045404,fr,N
com.ld.free.wifipwd.recovery,WiFi Password Recovery,0.4259446925,fr,N
com.liverecorder.videocall.recorderwa,Video Call Recorder for WhatsApp,0.591559004,fr,N
com.maxlabmobile.emailtosmsgateway,Email To SMS Gateway,0.421468183,fr,N
com.mlinuxgada.passwordhasher,PasswordHasher 2.0,0.5299584103,fr,N
com.mm.android.direct.evoplus,EvoPlus,0.4663947687,fr,Y
com.neocor6.android.tmt,Track My Trip - GPS Tracking & Sharing,0.8837877966,fr,N
com.oduzhar.galaxycallrecorder.withdropbox,Galaxy Call Recorder +,0.9898427373,fr,Y
com.phonefinder.findmyphone.whistlephonefinder,Trouver mon téléphone par sifflet,0.9577333353,fr,N
com.recorder.voice.nonstop,enregistreur vocal - enregistreur facile,0.8934393448,fr,N
com.rikamei.apps.tekspembawaacaralengkap,Contoh Naskah Pembawa Acara,0.4094163625,fr,N
com.riteshsahu.SMSBackupRestorePro,SMS Backup & Restore Pro,0.634614562,fr,Y
com.schoolcnxt,SchoolCNXT,0.5755735264,fr,N
com.securekids.launcher_reloaded,SecureKids Contrôle Parental,0.76649,fr,Y
com.sharpapps.whistle,Siffler pour trouver un téléphone,0.6321712114,fr,N
com.soomsoft.darecorder.neo,Haute Qualité MP3 Enregistreur,0.7173423273,fr,N
com.suryancesolutions.smsforwarder,SMS Messaging & Forwarding,0.6987885791,fr,Y
com.suzzwke.game,Head Tracker for OpenTrack,0.4219556314,fr,N
com.thunkable.android.m7mod_mtwer.ceu,Manual For Citroen,0.4066778194,fr,N
com.webkey,Webkey: Android remote control,0.8451796768,fr,Y
com.zoemob.gpstracking,Localisateur Familial,0.999992867,fr,Y
devesh.ephrine.backup.sms,SMS Drive | Backup & Auto Sync,0.4766727845,fr,Y
hi.HighMasters.ClapFinder,Find phone using claps,0.7406282614,fr,N
magicalappzone.voicetofindmyphone.findphone,Voice to Find My Phone - Clap to Find Phone,0.9040158881,fr,N
net.psyberia.offlinemaps,Cartes hors-ligne All-In-One,0.6262976775,fr,N
at.bikersos,BikerSOS - Localizador GPS y alerta SOS para motos,0.8338965483,es,N
com.andromo.dev628990.app890057,Frases de Feliz Aniversario Amor,0.4009741782,es,N
com.appsfantasticas.policiadeninos,Policia de Niños Llamada Falsa,0.5641359767,es,N
com.appsinteligentes.saberconquienhablaguia,Saber con quién habla por celular mi pareja – Guía,0.5531607277,es,N
com.appzeeinc.smart.home.remotecontrol.app,Smart Home Remote Control App,0.526282358,es,N
com.automessageforwhatsapp.whatsappmessagescheduler,Whatscheduler: Auto Messaging,0.5385565281,es,N
com.axresapps.wheresapplk,"WheresNow - Family Locator, GPS Tracker",0.9998316758,es,Y
com.bitdefender.security,Bitdefender Mobile Security & Antivirus,0.5668353034,es,Y
com.CallRecord,Call recorder: CallRec,0.9983490621,es,Y
com.callrecording.voicecallrecorder.automaticcallrecord,Grabador de Llamadas & Grabar Llamada Automatico,0.9999337966,es,Y
com.codingtrickshub.passwordsmanager,Passwords-Manager-Pro.,0.4709903421,es,N
com.find.connect.family,Famio: conecta con la familia,0.8881665393,es,Y
com.freetracking.app,Mobile Tracker Free,0.538601605,es,Y
com.glympse.android.glympse,Glympse: Comparte tu ubicación,0.6819725165,es,Y
com.google.android.apps.kids.familylink,Google Family Link,0.8848564618,es,Y
com.gpsnavigation.gpsmap,GPS Gratis Español Con Voz - Mapas y Direcciones,0.5044851199,es,N
com.gpstracking.common,GPSTracking,0.4134280689,es,Y
com.hash.ar.systemlog,System Log - activity & Notification event log,0.4470178571,es,N
com.hellotracks,Hellotracks - Mapa de localización y seguimiento,0.4215582906,es,Y
com.homedev.locationhistory,Historia de Localización,0.5248529883,es,N
com.inmortal.whathack,Whatshack-2017,0.4109531556,es,N
com.invoxia.track,Invoxia GPS,0.8152502238,es,Y
com.isharing.isharing,iSharing: Rastreo de ubicación,0.9999763626,es,Y
com.jillybunch.shareGPS,Share GPS,0.9783590228,es,Y
com.lenzetech.isearchingtwo,iSearching,0.4671004242,es,N
com.missedcallalert.sms.dhand,Missed Call Alert,0.4468221483,es,N
com.mobincube.where_is_my_location_is_donde_estoy_mi_ubicacion_es.sc_32AUHE,Dónde estoy? - Mi ubicación es,0.6489609123,es,N
com.mysms.android.sms,mysms - SMS desde el ordenador,0.7847483782,es,Y
com.navixy.xgps.tracker,X-GPS Tracker,0.7283655686,es,Y
com.piandro.backupsms,Backup SMS,0.8879228706,es,Y
com.record.my.call,RMC: Android Call Recorder,0.9953497204,es,Y
com.recorder_callrecordering.enregistrement,All Call Recorder Automatic 2021,0.9999729697,es,Y
com.securekids.launcher_reloaded,SecureKids Control Parental,0.5832655303,es,Y
com.sendgroupsms.PhonebookSMSBackup,Save Phonebook Contacts to Excel,0.7451795187,es,N
com.sistemarastreadorclient.android,Sistema Rastreador Internacional 1,0.5425913331,es,Y
com.tahuterong7893,como clonar whataps a distancia,0.413143988,es,N
com.testlab.family360,"Family360 - Family Locator, GPS Tracker for Safety",0.9875503309,es,Y
com.ttxapps.autosync,Autosync - File Sync & Backup,0.5997634988,es,Y
com.ttxapps.drivesync,Autosync for Google Drive,0.7698026495,es,Y
com.vivitar.aeroview,VIVITAR AEROVIEW,0.6129607536,es,N
com.webkey,Webkey Client: Adm. remota de dispositivos Android,0.7620589689,es,Y
com.whatsapp,WhatsApp Messenger,0.5877441376,es,N
com.wokkalokka.wokkalokkanew,Wokka Lokka – Localizador familiar,0.9362271684,es,Y
find.my.phone.by.clapping,Encontrar dispositivo: aplauso,0.6898849169,es,N
il.co.smedia.callrecorder.yoni,Grabador de llamada-Automática,0.8234293283,es,Y
jrbeetroots.phonebackup,Phone Backup,0.7599866631,es,N
net.godsof.kidsworld,KidsWorld - Mundo de niños,0.5181743495,es,Y
net.whatsapptools.watcher.android,WA Watcher - the WA online tracker,0.4442019146,es,Y
rastrear.movil.rastrearmovilesgratis9291,Como rastrear celular - guide,0.7753892771,es,N
rastreogpsapp.com.rg,Rastreo GPS APP,0.4290399716,es,Y
abbanza.bixpe.dispositivos.android.localizacion,GPS Tracking employees,0.7625064365,en,Y
bestapp.clap.phone.finder.claptofindphone.voicetofindphone,Clap To Find My Phone,0.8393594286,en,N
com.abqappsource.childgrowthtracker,Child Growth Tracker,0.4766451741,en,N
com.amcompany.callrecorder.gold,Call Recorder Gold,0.8014736119,en,Y
com.arithmatrix.callrecorder.advertisement,Call Recorder ACR - Automatic Call Recording App,0.7440054777,en,Y
com.aroundsound.audiorecorder,Aroundsound Audio Recorder,0.587921412,en,N
com.autocall.record,Auto Call Recording,0.717789735,en,Y
com.automaticcallrecorder.recorderadfree,Call Recorder (Ads Free),0.7450162226,en,Y
com.catsoft.findme,FindMe! Find my Friends!,0.76317908,en,Y
com.childreward,"Child Reward - chores, rewards and statistics",0.4435942261,en,N
com.classic.childgrowth,Child Growth Tracker(BMI),0.5190664836,en,N
com.conjoinix.smartparent,School Bus Tracker,0.8737233966,en,N
com.fox.voicerecorder.audiorecorder,2 Ways Automatic Call Recorder for phone calls,0.9918361483,en,Y
com.funreality.software.nativefindmyiphone.lite,"Find iPhone, Android Devices, xfi Locator Lite",0.9058849321,en,Y
com.google.android.apps.subscriptions.red,Google One,0.4936555433,en,Y
com.isyncdroid.photos,Sync for iCloud Photos,0.4751252467,en,N
com.manix.claptofindphone.findphoneonwhistle,Whistle to Find My Phone : Voice Phone Finder,0.8221773547,en,N
com.manything.manythingviewer,Manything,0.7041509624,en,Y
com.mcu.reolink,Reolink,0.4884477528,en,Y
com.mightytext.tablet,SMS from Tablet & MMS Text Messaging Sync,0.9931796896,en,Y
com.mootek.gps,Mootrack,0.5721123747,en,Y
com.nec.bustracker.petermann,Petermann Bus Tracker,0.4481970812,en,N
com.nexor.recoder,Auto Call Recorder Premium,0.9821774519,en,Y
com.oduzhar.galaxycallrecorder,Galaxy Call Recorder,0.9882157156,en,Y
com.offlinesms.messenging,OfflineSMS,0.584757995,en,N
com.onelocate.phonetracker,Phone Tracker By Numbers,0.999998259,en,Y
com.reboot.callrepro,Call Recorder Pro,0.8375570244,en,Y
com.rudderfishapps.seen,Seen: Family WA Online Tracker,0.5566482344,en,Y
com.screenvideocall.callrecorder,Video Call Recorder : Automatic and Free,0.6963800808,en,Y
com.shahzain.recoverallfiles,Recover all files - Deleted audio recording,0.7296060503,en,N
com.softexsw.gps.tracker,Softex GPS Tracker,0.9117053556,en,Y
com.teencounseling,Teen Counseling,0.5330159352,en,N
com.trinitytech.offlinephonefinder,Offline phone finder,0.9640999523,en,Y
com.vtech.mobile.kidichat.gbeng,KidiCom Chat™ (GB English),0.922850526,en,Y
com.watifyapp.app,Watify: Parental Online Tracking,0.4903535076,en,Y
com.whatsseen.app,WhatsSeen: Last Seen Tracker,0.7783431902,en,Y
com.wtb.mrider,WheresTheBus,0.4339916261,en,N
in.mtap.iincube.safetrax.parent,Safetrax Parent,0.8470821268,en,N
live.psdn,PSDN GPS Vehicle Tracker,0.6802932276,en,Y
locat.im,Location Messenger: GPS tracker for family,0.9691604031,en,Y
manjian.com.mydevice,My Phone,0.4076887198,en,N
org.rethinkgroup.parentcuepaid,Parent Cue,0.5227371073,en,N
org.traccar.client,Traccar Client,0.513347795,en,Y
ou7.iwdi.yara.clappy,Clappy - Find My Phone,0.4033781376,en,N
phone.tracker.location.app,Find my Phone - Family Locator,0.998830552,en,Y
ssw.android.keyboardold,Old keyboard,0.4736297092,en,N
studio.genius.ongakudaigaku,Doki Doki Daigaku: Anime Idol Girlfriend Romance,0.4533236028,en,N
studio.genius.stalker,My Sweet Stalker: Sexy Yandere Anime Dating Sim,0.4287182908,en,N
us.cell.tracker.kids.locator,Cell Tracker Kids,0.9938686439,en,Y
us.SmartJoy.ClapPhoneFinder,Finding phone by clapping,0.7407938667,en,N
com.abqappsource.childgrowthtracker,Child Growth Tracker,0.4506369216,de,N
com.advancedcybersecurity.endpointlock,EndpointLock,0.5084712244,de,N
com.antitheftalarm.donttouchmyphone.phonesecurity,Anti Diebstahl Alarm App,0.9881282641,de,N
com.app.boneage,Bone Age App,0.4026678669,de,N
com.aristocracy.locator,Locator: Standort und GPS,0.9152874577,de,N
com.arvin.applemessage,Green Apple Message,0.465349675,de,N
com.as.urllogger,URL Logger,0.6014775262,de,N
com.atomiclocs.bff.friendship.test.amigos,BFF Friendship Test,0.4910032943,de,N
com.austral.gpscartracker.trial,GPS Tracker Auto TK SMS Free,0.5264372355,de,Y
com.axresapps.wheresapplk,"WheresNow - Family Locator, GPS Tracker",0.9997588722,de,Y
com.backup.and.restore.all.apps.photo.backup,Backup and Restore All,0.5403855093,de,Y
com.bit8.accountSaver,Password Saver,0.5521042035,de,N
com.c.a.inspectware,Inspectware - (Keylogger),0.9071522468,de,Y
com.calllogsapp.calllogmonitor,Call Log History and Backup,0.5928548924,de,Y
com.drweb.pro,Dr.Web Security Space,0.6354845989,de,Y
com.family.locator.find.my.kids,Family Locator - GPS-Standort,0.9999992749,de,Y
com.fehmin.bikeometer,Fahrrad computer - GPS fitness tracker,0.4330728349,de,N
com.fibercode.familytracker,Family Tracker,0.922412851,de,Y
com.gdapps.wifi_password_show.wifipassword.showwifipassword,WiFi Password Show [ROOT],0.4926723826,de,N
com.hld.screenmonitor,Hidden Eye - intruder selfie,0.4615173131,de,N
com.javed.gpxreader,GPX Reader,0.5183658573,de,N
com.jefftharris.passwdsafe,PasswdSafe - Password Safe,0.4840264406,de,N
com.jiobit.app,Jiobit - More than a GPS Tracker for Kids and Pets,0.7543311282,de,Y
com.kaspersky.safekids,Kindersicherung & GPS-Tracking: Kaspersky SafeKids,0.9938782081,de,Y
com.lazycat.findphone,Finde mein handy - Pfeife PRO,0.9834730228,de,N
com.lsa.findfamily,Find Family - Location Tracker,0.9999993664,de,Y
com.mercydaz.mtrack,MERCYDA TRACK - AIS140 IRNSS/GPS Vehicle Tracker,0.5704309488,de,Y
com.netsupportsoftware.school.student,NetSupport School Student,0.5586697445,de,N
com.orbit.parenting.lookoutmykid,Find My Kids: Lookout my child and Mobile Tracker,0.8332164702,de,Y
com.parental.control.kidgy,Mobile Tracker App - Kidgy,0.9998963846,de,Y
com.phonetrackerofficial1,Phone Tracker Kostenlose offizielle Seite,0.9974907925,de,Y
com.recovery.deleted.contacts,wiederherstellung von gelöschten kontakten,0.5731876801,de,N
com.rmadeindia.rvms.bike,MY VEHICLES,0.5094298205,de,Y
com.schoolsmessenger,Schools Messenger,0.5410380427,de,N
com.shadowtrack.shadowtrackview,Shadowtrack,0.4531155304,de,N
com.sixdays.truckerpath,Trucker Path: Truck GPS Truck Stops Weigh Stations,0.4679357126,de,N
com.stickypassword.android,Sticky Password - sicherer Passwortmanager,0.4154504187,de,N
com.tilig.android,Tilig,0.4473403749,de,N
com.verizon.familybase.parent,Verizon Smart Family,0.7680538548,de,Y
com.vzw.gizmopal,GizmoHub,0.6157458165,de,Y
com.whisperarts.kidsshell,Kid's Shell - Kids Launcher - Kindersicherung,0.6388282152,de,Y
com.xplora.xplorago,XPLORA 4 & GO,0.7925229268,de,Y
dev.gerber.findapple,Wo ist? - Finde deine Apple Geräte,0.5108493316,de,Y
enstone.smsfw.app,Sms forwarder : Auto forward SMS to PC or Phone,0.869382783,de,Y
