appID,title,manual_label,capabilities
com.lapian.TransFiles,Phone clone assistant,N,
com.tian.phonebak,Mobile phone cloning and mutual transmission,N,
jp.naver.linecamera.android,LINE Camera,N,
com.finger.qo,Beauty Camera-Beauty Camera,N,
com.by.butter.camera,Butter camera,N,
com.take.artifact,Selfie artifact,N,
com.wecut.lolicam,GirlsCam,N,
com.media.video,Fast video,N,
com.tingniu.timemanager,Lock phone,N,
com.xiaoyi.rmcontrol,Air control,N,
app.control,Application control,N,
com.meitu.wheecam,Tide selfie,N,
my.beautyCamera,Beauty camera,N,
com.fanyi.android,intelligent control,N,
cn.rainbow.drone,Rainbow drone flight control software,N,
com.monect.cnportable,Magic control remote control,N,
com.optimax.smartkey,Intelligent control,N,
com.anguo.easytouch,Anguo Suspension Control,N,
cn.soulapp.android,Soul,N,
com.immomo.young,Momo Speed Edition,N,
com.syylyd.app,Lingju,N,
com.jd.game.btzlp.mi,Help him find a wife,N,
com.ahoyadox.WaifuSimulator.gtx,Wife simulator,N,
com.dazhou.blind.date,Marriage-Video Dating Cloud Blind Date,N,
com.chuangle.hnhl,Matchmaker marriage and love,N,
com.gdxc.ziselian,Purple Love Call for Marriage and Blind Date,N,
com.xyskkj.msgremind,message notification,N,
com.wyt.iexuetang.hd.xxtb,Synchronize elementary school classrooms,N,
com.qyj.chinese,Simultaneous Chinese Learning in Primary Schools,N,
com.mirageengine.tv.xxtbkt.mi,New Primary School Synchronized Classroom,N,
com.mirageengine.tv.cztbkt,Junior high school synchronous classroom,N,
com.zkhcsoft.gzk,High school curriculum synchronization,N,
cn.movingshop.wenotify,Wechat reminder,N,
com.yjhf.chinese,Chinese Synchronous Class,N,
com.proxy.devicemanager.android,ProID Device Manager,N,
com.ctr_lcr.huanxing,Wake up the phone,N,
com.liu.phonefreak,Students quit mobile phones,N,
com.sj.sweet,Sweetness-female friendly companionship and social,N,
com.leiting.fsdmn.mi,Resurrected Witch,N,
com.rastar.xlycs.mi,Maiden&#39;s Throne,N,
com.excean.gspace,OurPlay original Google space,N,
com.yiyou.ga,TT voice,N,
com.feiteng.lieyou,Hunting,N,
com.meijieyhq.app,Beauty Street Coupon-95% rebate coupon app,N,
cn.ji_cloud.android,Jiyun Puhui Cloud Computer,N,
com.homa.ilightsinv2,iLightsIn Pro,N,
com.jaguar.jag42552,Vien Pro Video Editor,N,
com.xiaomi.applockerpro,AppLocker pro,N,
com.sma.smartv3,SMART-TIME PRO,N,
com.ctid.open,Electronic certificate,N,
com.jakj.zjz,Electronic ID photo,N,
com.jk.photo.application,The most beautiful electronic ID photo,N,
com.qx.papers.app,Smart Electronic Document Camera,N,
cn.gloud.cloud.pc,Glory Cloud Computer,N,
com.swcloud.game,Shunwang Cloud Computer,N,
net.xrcloud,Hong Computer,N,
com.jikexiu.android.webApp,Geek repair mobile phone computer repair,N,
com.crazylabs.cheating.tom.xc,Tom the Liar 4,N,
com.JindoBlu.Antistress.at,Antistress game,N,
com.tongliang.funing,So embarrassing and cheating,N,
com.ipeaksoft.keng7,The most cheating game in history 7,N,
com.ipeaksoft.life15.tengxun,Shi Xiaokeng&#39;s hilarious life 15,N,
com.ipeaksoft.keng6,The most cheating game in history 6,N,
com.ipeaksoft.keng13,The most cheating game in history 13,N,
com.ipeaksoft.life12,Shi Xiaokeng&#39;s hilarious life 12,N,
com.tencent.tmgp.life8,Shi Xiaokeng&#39;s hilarious life 8,N,
com.tencent.tmgp.mdjy,Man Dou Era,N,
youqu.android.todesk,ToDesk,N,
com.qiaozuji.android,Qiao rent a machine-rent mobile computer tablet without deposit,N,
com.qiaoji,Qiao machine rental-rent a mobile phone to rent a computer without deposit,N,
com.ispeed.mobileirdc,Bukka Cloud Computer,N,
com.ctg.itrdc.clouddesk,Tianyi Cloud Computer,N,
cn.lingwoyun.cpc,Lead Wo Cloud Computer,N,
com.tuoniu.pingmuezuo,Screen prank,N,
com.kaizhengne.guncamera,Real weapons AR,N,
com.color365.dogchat,Human-Dog Communicator,N,
com.yyes.fun,Full screen,N,
com.ganmingzhu.screenlightning,Electric shock screen,N,
com.yuanlue.chongwu,Interactive desktop pet,N,
cn.ecookchufangapp,Kitchen app,N,
com.zouluzq.app,Walk to make money app,N,
com.zaomeng.zenggu,The screen is broken,N,
com.szcxsh.emoji,Building block emoji package,N,
com.qilesoft.speedtestnet,Home broadband speed measurement,N,
com.canglang.weixiaofamily,Household accounting,N,
com.fucheng.jfjj,Family style,N,
com.tongfuzx.yyf,Family Pharmacy,N,
com.hexfuture.hexfamily,Home edge,N,
com.tianjian.dochomeresident,Family care,N,
com.microsoft.office.onenote,OneNote,N,
com.julanling.app,Remember to work overtime,N,
com.luyun.diary,Daily note,N,
com.yuewen.authorapp,Writer&#39;s assistant,N,
com.bird.notes,Memo,N,
com.zsyj.overtime,Remember to work overtime,N,
com.duorong.smarttool,Time sequence,N,
cn.wemind.android,Micro secret,N,
zmn.android,Woodpecker home maintenance,N,
com.siterwell.familywellplus,Home guard,N,
com.qp333.car,Auto repair treasure,N,
com.byd.aeri.caranywhere,BYD Auto,N,
com.autohome.heycar,Hey car,N,
com.netease.blqx.mi,Fort Front,N,
com.kaopu.D2.mi,Dragon&#39;s Roar,N,
cn.youth.news,What to watch,N,
com.qiyi.android.ticket,Iqiyi ticketing,N,
com.gm99.dzg.huawei,Call me the big shopkeeper,N,
com.grwth.portal,Grumpy,N,
com.tinizine.azoomee,Azoomee - Games & Videos Kids Love,N,
com.kuaikan.comic,Look,N,
com.gokids.transportbuilding.huawei,Kids Truck Game-House Construction Car Wash,N,
com.taobao.idlefish,Idle fish,N,
com.download.whatsapp.status,Whatsapp status,N,
pdf.scanner.scannerapp.free.pdfscanner.hw,"Scan to PDF - Free PDF Scanner APP, No Ads",N,
com.nll.cb,ACR Phone,N,
com.gpower.pixelart,Pixel Art: Color by Number,N,
com.octopuscards.nfc_reader,Octopus,N,
com.xingin.xhs,Little Red Book,N,
com.blancozone.dlssr.huawei,Douluo Dalu 3D: Soul Master Showdown,N,
com.etnet.android.iq,Economic Link MQ,N,
com.igame.xmmf.elc.huawei,European luxury cars,N,
com.sheremet.carpuzzlenumber,Children&#39;s car puzzle,N,
com.igame.xmmf.mc.huawei,Synthetic racing,N,
com.igame.qddxy.bcr.huawei,Bumper car race,N,
race.arena.io.huawei,Race Arena - Fall Cars,N,
com.gs.superhero.heavy.car.stunts.rider.huawei,Superhero Heavy Car Stunt Driver,N,
com.cars.game.huawei,cars,N,
com.zxtw.crowdedcars.huawei,Crowded car,N,
pawelz.apps.Sport.Cars.Sounds,The sound of a sports car,N,
pnd.app2.vault5,App Lock Fingerprint - Security for your Phone,N,
com.fake.gps,Fake GPS,N,
devdream.mockgps.huawei,GPS simulator,N,
com.giudicelli.gpsinfo,GPS Info,N,
com.rosteam.gpsemulator,GPS Emulator,N,
com.jihai.Dualwhatsappaccounts,Dual Parallel-Open multiple applications &amp; application clones,N,
com.application_4u.qrcode.barcode.scanner.reader.flashlight,QR Code Reader Lightning - QR Code Scanner,N,
com.juniorpear.learn_english,Learn English-Kids App,N,
tech.helloworldchao.appmanager,Light application management,N,
com.sgs.navy.police.chase.battleship.attack,Game Of Sudan,N,
com.gamesolution.ramp.car.racing.huawei,Slope Racing-Car Stunt Game 2021 Car Driving,N,
com.ztfy.racing.huawei,Speed Racing 2021,N,
com.xdzj.carcraft.huawei,Pixel Car,N,
com.coolgamapp.blockhexa.huawei,Block Puzzle Hexa - Jigsaw Mind Games Offline Brain Test Games,N,
com.infotech.mobileattendancenew,INFOTECH Mobile,N,
com.beemans.weather.live,Weather forecast,N,
com.findtheway.huawei,Pharaoh VPN (permanent free Buddhist VPN)-the best free VPN keep updated,N,
com.tube.cantonesesongs.appgallery,HD Cantonese KTV,N,
com.intlscapp.hjmusic,Nostalgic classics,N,
com.asiainno.uplive,Up Live,N,
com.innovationmobileapps.hw.bloodpressure,Blood pressure tracker BP record,N,
com.hse28.hse28_2,28Hse,N,
com.haochang.party,National Party-Singing K Song Dating Software,N,
com.idle.immortal.fun.legendary.rpg.destiny.king.games.huawei,Hot-blooded Dragon City-easy recovery with super high explosion rate when placed on hook,N,
com.zhima.currency,Exchange rate conversion,N,
com.gamesforgirlsfree.dressup.huawei,Girl&#39;s dressing game,N,
com.coolgamapp.crossword.brain.huawei,Free puzzle crossword to train your brain!,N,
com.kly.crowd.huawei,Crowd of people,N,
com.sinyee.babybus.drawing,Magic brush,N,
com.gamesforgirlsfree.modelwedding.huawei,Model wedding,N,
com.wAndroidProgrammingwithAndroidStudio_11562804,Android Programming with Android Studio,N,
nithra.android.java.tutorial,Tutorials for Android and Java,N,
com.netigen.bestmirror,Best mirror,N,
aq.app.ideas.fastcleaner,Best Cleaner App,N,
com.mobileupp.sporium.app,"[""Sporium - The Best Sport's App""]",N,
com.gssszuuks.truck.simulator.euro,Mountain Train,N,
pl.netigen.bestlevel,Best level,N,
com.psychocreatives.supereartool,Best Hearing Aid App: Super Ear Tool,N,
in.goindigo.android,IndiGo | India’s Best Flight Booking App,N,
com.simplemobiletools.draw,Simple Draw - App for your quick & easy sketches,N,
com.bandou.detective9,He is also my boyfriend,N,
com.bandou.d9,He is also my boyfriend,N,
net.xmind.doughnut,XMind mind map,N,
com.innovationmobileapps.hw.bloodsugar,Blood glucose tracker,N,
com.liyangsoft.coolhanju,Korean Drama Library,N,
fullmovies.freewatchonline,Full movie-watch online for free,N,
com.turtleslab.freemovies,"Movie box - free movies, tv shows",N,
com.jeremysteckling.facerrel,Make Watch Faces,N,
manga.anime.toon,Anime free to watch: Watch anime free,N,
com.smartwatch.sam.app,Smart Bracelet Watch,N,
com.weaponoid.miband5,Mi Band 5 Watch Faces,N,
com.iboattech.cute.girl,Magic Doll Factory Software,N,
sweet.selfie.beauty.camera,Selfie camera,N,
lian.micc.rospur,Camera connect,N,
com.golddex.hdrkamera1998052120200010,CAMERA 4k - New app,N,
camera.pro.huawei,"Camera - Selfie, Beauty, HD Camera",N,
xbean.image.picture.translate.ocr,Photo Translator - translate images and pictures with camera,N,
com.nat.kidPuzzle,Jigsaw puzzle for children,N,
com.newbee.smartshape,Children&#39;s Jigsaw,N,
com.innovationmobileapps.bodytemperature,Body temperature tracker,N,
com.hhh.gps.speedometer.huawei,Speedometer,N,
com.quit.smoking.app.free,Quit smoking tracker,N,
de.aktiwir.aktibmi,BMI calculator and weight diary,N,
com.hunantv.imgo.activity.inter,Mango TV International-MGTV,N,
com.udn.econdailyplus,Economic Daily News,N,
com.lqcq.huawei,Basketball legend,N,
com.miraps.recordcallappnewhere,Phone recorder 2020,N,
com.no.color,No.Pix pixel painting coloring,N,
com.wszh.sjzbq.keystore,K-line expert,N,
lv.mcprotector.mcpro24fps,mcpro24fps - professional video recording app,N,
com.example.timerecording,Time Recording,N,
com.applopers.autocallrecorder,Auto Call Recording,N,
com.seennext.heartrate.recording,Heart rate record,N,
com.igame.njsr.uoc.huawei,The ultimate off-road vehicle,N,
com.kylin.hw.trafficacing.huawei,Traffic Racing,N,
com.weve.fishing.huawei,Monster Fishing Legends,N,
com.cocosgame.fishingking.huawei,Fishing\xa0King,N,
en.software.update.app,Latest update software,N,
com.chinaairlines.mobile30,China Airlines App,N,
com.Appdroids.hiddencamera.camedetection,Hidden Camera Detector : Hidden Camera Finder,N,
com.zq.hiddenobj.huawei,Hidden object,N,
com.qrqm.dsag.huawei,Dog Simulator Animal Games,N,
com.blogspot.shantiom2108ykk.hongkongMetroMTRLightRailMaphua,HONG KONG SUBWAY MAR MAP OFFLINE,N,
air.com.EXswap.Mindomo,Mind Map & Concept Map Maker - Mindomo,N,
czh.mindnode,mind Mapping,N,
com.dxg.singaporemrtmapdetail,Singapore Train Map (Offline),N,
com.dxg.sgmap,SG Map and Street Directory,N,
com.gps.navigation.route.finder,GPS Satellite Live Earth Map 2020 Speedometer,N,
com.lucky_apps.rainviewer.huawei,RainViewer: Weather radar and weather forecast,N,
streetdirectory.mobile,Singapore Map,N,
com.erikdevhw.dogyrun.huawei,Walking Terriers,N,
com.nssplayten.topspeed.formula.car.racinggames.drag.race,Sports Games,N,
com.navigationgpslive.voicegps.navigationgps.driving.directions.gps.maps,GPS offline navigation,N,
com.salah.applocker,App lock FREE,N,
com.appmind.radios.za,"Radio South Africa - FM Radio, Online Radio",N,
com.yykuaile.sh,Follow-up novel,N,
cc.quanbennovel,All free fast reading novels,N,
com.ifeng.bananareader,Eight Bananas Reading,N,
com.beiyinapp.bynovel,Chasing Crazy Free Novel,N,
com.crownenvision.combatstrike.freegames,Battlefield Free Games Mobile: New Games 2020 Offline,N,
com.blockpuzzle.jewel.diamond,Tetris-gem elimination,N,
com.yy.freemusic.official,Free Music - Unlimited offline Music download free,N,
com.lite.nvgps,Gps Navigation - Free Offline Maps,N,
com.chess.awf,Chess ✔️,N,
com.ogamers.CommandoHunt.FightforSurvive,Code of Legend : Free Action Games Offline 2020,N,
com.jb.gokeyboard.theme.tkgokeyboardbesttheme,Best Keyboard Theme For Whatsapp,N,
com.freeringtones.androidphone,Free Ringtones for Android Phone,N,
com.touriadev.superringtones,Best Ringtones for android phone,N,
com.appgeneration.mynewsfree,myNews Apps for Free,N,
com.first75.voicerecorder2,recorder,N,
com.coffeebeanventures.easyvoicerecorder,Simple voice recorder,N,
com.live.bestgps.navigation.driving.directions.gps.maps,map,N,
com.mapswithme.maps.pro,MAPS.ME,N,
com.wing.glory.mapsandnavigation.gps.directions,LED compass-level and GPS route map and navigation,N,
com.liteapps.maps.gps,GPS Navigation & Voice GPS Navigation,N,
com.voice.gps.driving.directions.maps.gps.tracker.navigation.find.route,Voice GPS Driving Directions Maps : GPS Navigation,N,
com.voice.gps.driving.directions.gps.navigation.maps.location,"Voice GPS Driving Directions, GPS Navigation, Maps",N,
com.gps.route.finder.livestreetview.maps.travel.navigation.free,GPS Route Finder Offline Maps Navigation & Directions,N,
com.h4lsoft.gpsfinder,GPS finder,N,
com.sstsmartapps.qiblacompass.finddirection,Qibal Finder pro,N,
com.usefullapps.claphandsphonefinder,Clap Hands Phone Finder PRO,N,
satellite.finder.comptech,Satellite Finder PRO (Dish Pointer),N,
com.sr.cejuyiczclds,Rangefinder Survey Master,N,
com.nsgeeks.android.bussim17,Motorcycle,N,
com.handytoolsapps.phoneboosterpro.phonecleaner,Phone Booster Pro,N,
com.game.sweety.uhygtfrdx.ijuhy,Master Crazy cookie swirl C RobIox Obby obby Mod,N,
com.kylingamewot.huawei,WoT Tank Encyclopedia Assistant,N,
org.approsoft.game,Block Puzzle 2D,N,
com.freeapps.app,Android antivirus software,N,
vitalypanov.phototracker,Travel Tracker - GPS tracker,N,
com.news.on,East Net-Oriental Daily,N,
com.singtaogroup,Sing Tao Daily,N,
com.hketransport,HKeMobility,N,
com.appshop.xfollowers,Followers+ Instagram Hidden Stories Pro,N,
com.pita.oyem,MeYo - Chat & Make Friends & Meet Up,N,
com.superstudy.weiqistudy,Children learn Go,N,
com.meetapp.free.loveme,Live CHAT - Free Online Dating,N,
com.ringtones.androidringtone.huawei,Android Ringtones 2021,N,
com.marioherzberg.easyfitcaloriecounter.huawei,Calorie Counter - EasyFit,N,
facebook.video.downloader.savefrom.fb,Free video downloader for facebook-fb video saver,N,
com.romanapps.freevideodownloader,Free Video Downloader,N,
com.reader.books,eBoox fb2 viewer,N,
net.fbmerchant.app,Fb Manager | Foodbites Mushrif,N,
net.fbrider.app,FB Captain | Foodbusts captain,N,
com.sinhalaapps.bukiye_athal_posts_huawei,බුකියේ Fun - Sinhala FB Comic Posts,N,
com.teamviewer.teamviewer.market.mobile,TeamViewer,N,
com.statuses.viberapp,Viber Messenger Latest Status,N,
calculator.free.pro.plus.calc,Calculator,N,
com.simplemobiletools.flashlight,Simple Flashlight - Bright display & stroboscope,N,
com.happy.box.draw.shapes.game.cn,Children&#39;s graffiti coloring drawing board,N,
sk.forbis.voip.calls.messages,Phone - Free Calls & Voice Messages,N,
dshark.phone.clone,Phone clone sync assistant,N,
com.voice.transform.exame,Voice-to-text assistant,N,
com.myapps.app,Android antivirus software,N,
com.amcompany.callrecordsmamista,Call log 2021,N,
com.touchtype.swiftkey,Microsoft SwiftKey Keyboard,N,
com.wing.glory.chinese.keyboard,Chinese keyboard: Chinese keyboard input,N,
com.jb.gokeyboard.theme.tmeluminouskeyboard,Luminous keyboard,N,
com.emoji.keyboard.touchpal,TouchPal Keyboard,N,
mm.kst.keyboard.myanmar,K Keyboard - Myanmar,N,
com.jb.gokeyboard.theme.twarmykeyboard,Military keyboard,N,
com.playstoore.Keyboardst,keyboard,N,
com.akdev.workoutplanner,My Workout Planner & Tracker - Fitness Tracker,N,
com.khairul.scanqr,QR and barcode scanner,N,
com.igame.bjyw.rcrt.huawei,Extreme Speed Tour,N,
com.YovoGames.carRepair5,auto mechanic,N,
com.allinoneapp.backgrounds,Backgrounds For Cell Phones,N,
com.jiuqu.app.parent,Joyful English Parents,N,
com.darisni.parentconnect,Darisni Parents,N,
org.tonbridge_school.tonbridgeforparents,Tonbridge for Parents,N,
com.sinyee.babybus.bathing,Baby loves bathing-habit formation,N,
com.byyy.templerush.huawei,Temple rush rush,N,
com.igame.tzy.pss.huawei,Panda Survival Simulator,N,
monitoryourweight.bustan.net,Monitor your weight,N,
com.monefy.app.lite,Monefy - Money Manager,N,
com.fourchars.privary,Privary,N,
com.tvb.mytvsuper.stbremote,myTV SUPER Remote,N,
com.estrongs.android.pop,ES file browser,N,
com.sand.airdroid,AirDroid,N,
ru.yandex.disk,Yandex.Disk,N,
smart.tv.wifi.remote.control.samcontrol,TV Remote Control for Samsung TV,N,
com.arcane.incognito,Incognito - Spyware Detector and Phone Security,N,
com.fjsoft.myphoneexplorer.client,MyPhoneExplorer Client,N,
com.go.sms,"GO SMS Pro - Messenger, Free Themes, Emoji",N,
messengerRecord.hwgalaxyappsfree,Messenger Video Call Recorder,N,
ru.ok.messages,TamTam: Messenger for text chats & Video Calling,N,
com.cosmicmobile.app.magic_coloring2.huawei,Magic coloring: coloring pages with numbers,N,
dev.paintgame.animepro,Anime & Manga Pro Paint By Number,N,
com.baramgames.colorbynumberforkids1,Color By Number For Kids,N,
step.counter.tracker.pedometer,Pedometer: Step Counter & Walking App,N,
com.xuandexinxi.android.study,Android Study,N,
com.kubix.creative,Creative App,N,
com.rovio.baba.huawei,Angry Birds 2,N,
com.tiqiaa.remote,Universal TV Remote-ZaZa Remote,N,
com.adi.remote.phone,Smart TV Remote,N,
com.msp360.remotedesktop,MSP360 Remote Desktop for Android,N,
com.chokeir.live.weathermeteo,Weather-free weather app,N,
com.bravefire.hw.clashgangster.huawei,Clash Of Gangster,N,
com.mamista.learnfrenchfree.game,Learn French free for beginners,N,
com.studiokuma.callfilter,Call Defender Lite,N,
ru.findphonebywhistle.huawei,"Find my phone whistle: useful tools and assistants, device finder, search for lost phones, gadget finder, tracking and locating devices",N,
com.jb.emoji.theme.keyboard,"GO Keyboard - Cute Emojis, Themes and GIFs",N,
com.flatfish.cal.privacy,"HideX -  Calculator Video Lock, Photo Vault & Private Download",N,
com.calculator.compound_interest,Compound Interest Calculator: Interest Rate Calculator,N,
mytown.home.huawei,My Town: Family House,N,
fortress.fortressapp,Fortress,N,
com.booking,Booking.com,N,
com.digidust.elokence.akinator.freemium,Akinator Okami,N,
com.changdu.stories,Changshu City,N,
com.wenxue86.xs,Novel reader,N,
com.alibaba.aliexpresshd,Aliexpress Shopping App,N,
com.kmplayer.media,KMPlayer-all video &amp; music player,N,
com.zhanyou.zpy,find friends,N,
com.wanglong.wenan,Friend Moments Short Sentence Copywriting,N,
com.goodstar.vchat,"VChat: Live Video Chat, Go Live meet people via video",N,
com.yingshi.ysnofold,Moments do not fold,N,
com.linli.yinshi.huawei,"Watermelon Movies &amp; TV Series-TV series, movies, variety shows, cartoons and anime",N,
com.iptv.tvshal,live television show,N,
com.cntvall.hrys.huawei,"Chinese Film and Television-Film and Television Collection, TV Drama Series, Japanese, American and Korean Dramas, Essentials for Watching Dramas, Chinese Film and Television Theater, Popular Videos",N,
com.video.dygod.movies,Movie Paradise-the best choice for chasing dramas,N,
com.linli.yinshi,"LinLi Film &amp; Television-TV Series, Movies, Variety Shows, Today&#39;s News, Cartoons",N,
com.singxie.remoter,Mobile TV remote control,N,
com.twe.rctwe,TV universal remote control,N,
com.prepareapp.phoneinfo,Phone info Device information,N,
com.phone_info.deviceinfo,Phone Info – Device Info,N,
com.wing.glory.gps.pro.gpscordinates,GPS map navigation and location finder-real-time GPS map: navigation,N,
com.wing.glory.live.directions.gps.maps,GPS Map Navigator - GPS Navigation Maps,N,
com.outdooractive.Outdooractive,Outdooractive,N,
com.youhua.gpshaiba,GPS barometric altitude measurement,N,
com.linhuiba.locationbusiness,Location,N,
com.baidu.carlife,Baidu CarLife,N,
com.cpsdna.xingcheweishi,Driving guard,N,
com.fourgphone.packet,Cost-saving phone,N,
com.burockgames.timeclocker,StayFree - Phone Usage Tracker & Overuse Reminder,N,
com.appsys.goodname,Zhouyi Named Master App,N,
com.sunreal.app.ia4person,Shengrong Identity Verification APP Personal Edition,N,
com.ss.android.article.lite,Today&#39;s Toutiao Express Edition,N,
com.dianping.v1,Public comment,N,
com.example.artilleryandroid,Sky Eye,N,
com.ydhj.transfer,A little change,N,
com.jimi.tuqiang,Tuqiang Online,N,
com.jtjsb.yys,App lock,N,
com.liuniantech.fenshen123,Application clone,N,
com.le123.ysdq,Film and Television Encyclopedia,N,
com.jincheng.supercaculator,Almighty calculator,N,
com.luyun.exchangerate,Immediate exchange rate,N,
com.first.calculato,The strongest calculator,N,
com.ghj.calculator,Calculator,N,
com.android.chrome,Google Chrome,N,
com.tencent.tmgp.mytalkingtom2,My Talking Tom 2,N,
com.outfit7.talkingtompool,Talking Tom Water Park,N,
com.tencent.tmgp.mytalkingtomfriends,Talking Tom Story,N,
com.tencent.tmgp.com.outfit7.talkingtomgoldrun,Talking Tom Parkour,N,
com.tencent.tmgp.talkingtomclub,Talking Tom Wilderness Party,N,
com.tencent.tmgp.outfit7.jinke.tomddqbdj.yyb,Talking Tom Adventure,N,
com.bdapps.slimesimulator,Slime making plasticine,N,
com.banshengyanyu.catdesktoppet,Tricky Expert,N,
com.qiyi.video.lite,Iqiyi speed,N,
com.yc.fasting,Fasting Bar-Fasting Tracking,N,
com.moon.laucher8,Girl game,N,
com.dhaizi.bbtf,Understand children,N,
com.feiyi.math,I accompany my child to learn math,N,
com.hsrg.proc,FREE breath,N,
com.yjl.feyepro,Free eye protection,N,
com.zidongdianji,Auto clicker,N,
com.prompt.lines,Teleprompter,N,
com.kingpoint.gmcchh,Guangdong mobile phone business hall,N,
com.sohu.sohuvideo,"Sohu Video-Movies, TV Shows, American TV Shows, Video Players",N,
com.suddenfix.customer,Lightning repair,N,
com.gaoying.pydd,Lots of dubbing,N,
com.qiuhua.ding,Find someone by phone number,N,
com.shandagames.legendofhonour.mi,Warriors of Light,N,
com.taiyouxi.ifsanguo.mi,Extremely unparalleled,N,
com.kimoo.shizi,Star doll literacy,N,
com.qts.customer,Youth League Club,N,
com.mintmuse.miramusic,Fan Deer Music Guitar Ukulele,N,
com.longtu.lrs,Happy Werewolf-Let&#39;s Party,N,
com.het.cbeauty,Skin secrets,N,
com.netease.mrzh.mi,After tomorrow-semi-infected,N,
com.miHoYo.ys.mi,Original god,N,
com.hoolai.sds.mi,Saint Seiya: Legend of Justice,N,
com.pwrd.tzyxmznew.mi,Dreaming Xin Zhu Xian,N,
com.netease.onmyoji.mi,Onmyoji,N,
com.yunchang.gqdfzz.mi,Devil May Cry-Battle for the Pinnacle,N,
com.pwrd.xsmdl.mi,New World of Gods and Demons,N,
com.duokan.phone.remotecontroller,Universal remote control,N,
com.sand.airsos,AirDroid Remote Support,N,
com.zhinengremote.mohan,Intelligent remote control of air conditioner,N,
com.mirageengine.tv.xxtbkt.rjb,Primary School Synchronous Classroom Pedagogical Edition,N,
com.msg.recorder,Message anti-withdrawal recovery,N,
com.um.um_message,U pulse message,N,
com.chogic.notifylistener,Your message,N,
com.eduxue.diandu.uni,"Primary school Chinese, mathematics and English textbook synchronous learning",N,
com.xuanmutech.bobao,Message voice broadcast,N,
com.finals.ltvirtualcall,LT virtual call SMS,N,
com.jianyou.swatch,Smart Guard 5,N,
com.realsys.learnenglish.phone,I love English phone version,N,
com.gamestar.perfectpiano,Perfect piano,N,
com.gamestar.pianoperfect,Walk band,N,
com.ovelin.guitartuna,GuitarTuna,N,
com.android.yl.ggpys,Free voice assistant,N,
com.meet.pianolearn,Piano coach,N,
cn.szyy2106.recorder,Audio to text,N,
com.yunzhichu.main,Guitar Tab,N,
com.transfer.hisuite,Computer mobile phone transfer assistant,N,
com.dalongtech.cloud,Cloud Computer,N,
com.guai.cleanmaster,Clean up master,N,
com.funwangpai.clear,Ace Cleaner,N,
com.sinyee.babybus.familyday,Baby family day,N,
com.jz.jiating,Household accounting,N,
com.luyun.lightnote,Light notepad,N,
pinkdiary.xiaoxiaotu.com,Fan Fan Diary,N,
com.rumtel.pandatv,TV Live Encyclopedia,N,
com.finalbt.wellbtcontrol,TV remote,N,
com.taotao.projector,Mobile phone projection TV artifact,N,
com.dianshijia.tvlive,TV home,N,
com.location.jiaotu,Cunning Rabbit Virtual Assistant,N,
com.sk.mobileguard,phone Guardian,N,
com.netease.urs.android.accountmanager,NetEase Account Manager,N,
com.botvxww.oumxc,phone Guardian,N,
com.jtjsb.rmfyjlq,Human-to-cat translator,N,
com.cz.ligen.cat,Cat language translation,N,
com.huiydzq.app,Sports money,N,
co.runner.app,Happy running circle,N,
com.qsmy.walkmonkey,Step a lot,N,
com.smartisys.smarttouchj,intelligent control,N,
com.zxxtbmsk.uni,Synchronous teacher class in primary and secondary schools,N,
com.sz.syslearning,Simultaneous Learning Shenzhen Edition,N,
com.slanissue.apps.mobile.erge,Bewa Nursery Rhymes Early Childhood Education,N,
com.xuexue.lms.math.android,Yangyang Children&#39;s Mathematical and Logical Thinking Training,N,
com.xg.nofold,One-click forwarding assistant for Moments of Friends,N,
com.qilin.applock,Apply fingerprint lock,N,
com.nianbo.picprivate,App Hide Master,N,
com.ryzenrise.indie.cn,Hyun Shadow Prequel special effects filter picture and video editing APP,N,
cn.com.dk.sapp,APP safe,N,
com.ryzenrise.intromaker,AE special effects video title master APP,N,
com.ado.ccd.zv8f6,ID Photo App,N,
com.kwai.m2u,A sweet camera,N,
com.tencent.zebra,Watermark camera,N,
com.tencent.tmgp.hlqsgdzz2,Gorgeous cut fruit,N,
com.wepie.snake.tencent,Snake Battle,N,
com.lingan.seeyou,Meiyou-Aunt&#39;s Menstrual Period Assistant,N,
com.dingYZ.dingyzwater,Wechat Watermark,N,
com.tuidanke.pytk,Friend Amoy,N,
com.tplink.ipc,TPLINK security,N,
com.gtfj.lm,Pair chat,N,
com.shineyue.sjgjj,Mobile phone provident fund,N,
com.sjjsqlgj.app,Mobile phone speed up cleaning housekeeper,N,
com.gxsource.callphone,Auto dialing software,N,
com.baoxiaomi.call,Leopard Little Secret Phone Assistant,N,
cn.com.ourclass.student,Classroom 56 App,N,
com.mda.elmake,Electronics manufacturing,N,
com.jx88.signature,Electronic signature,N,
com.jeoe.ebox,Electronic storage expert,N,
com.ruoqian.xlsxtwo,Excel spreadsheet,N,
com.sohu.inputmethod.sogou,sogou Input,N,
com.iflytek.inputmethod,Xunfei Input Method,N,
com.baidu.input,Baidu input method,N,
com.ziipin.softkeyboard,Badam Uighur input method,N,
com.ziipin.softkeyboard.kazakh,KazakhshaKirgizwshi Kazakh input method,N,
com.qujianpan.duoduo,See Meng,N,
com.tencent.qqpinyin,QQ input method,N,
com.xyz.wubixuexi,Wubi learning,N,
com.qujianpan.client,Fun keyboard,N,
com.xinshuru.inputmethod,Palm input method,N,
